Number,Theme,Subtheme,Year,RRP (USD),Minifigs,Pieces,Launch date,Retired Date,min_value_new,max_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used,final_value_new
70794-1,Bionicle,Reboot Villains,2015.0,14.99,,107.0,01/07/2015,31/07/2016,37.569438853554466,37.569438853554466,2.0,15.46,23.40189678531839,20.045449469445035,4.0,37.569438853554466
70795-1,Bionicle,Miscellaneous,2015.0,29.99,,171.0,01/08/2015,31/07/2016,,,,,,,,86.07
70817-1,The LEGO Movie,,2015.0,9.99,3.0,115.0,01/01/2015,31/07/2015,26.836271905106944,30.232115464286913,17.0,8.061897457143177,8.061897457143177,8.061897457143177,1.0,28.89810699203913
70818-1,The LEGO Movie,,2015.0,14.99,5.0,197.0,01/01/2015,31/07/2015,53.67254381021389,75.0,2.0,27.582212231332015,27.582212231332015,27.582212231332015,1.0,64.33627190510694
70819-1,The LEGO Movie,,2015.0,29.99,4.0,292.0,01/01/2015,31/07/2015,129.0,129.0,1.0,44.788319206350984,44.788319206350984,44.788319206350984,1.0,129.0
71008-1,Collectable Minifigures,Series 13,2015.0,3.99,1.0,9.0,01/01/2015,30/04/2015,22.997878769077175,47.016538086866944,122.0,23.5,51.73050868333539,31.556555651937497,11.0,36.838762210731474
71008-2,Collectable Minifigures,Series 13,2015.0,3.99,1.0,8.0,01/01/2015,30/04/2015,6.237038654047059,14.55620374206407,40.0,6.15839389087326,6.718247880952648,6.4281833138047,9.0,9.62931698709122
71008-3,Collectable Minifigures,Series 13,2015.0,3.99,1.0,7.0,01/01/2015,30/04/2015,10.570043332698832,30.44,184.0,7.5,16.51009416744113,10.199309805947523,14.0,14.525309705420538
71008-4,Collectable Minifigures,Series 13,2015.0,3.99,1.0,7.0,01/01/2015,30/04/2015,3.0418911313843906,9.0,181.0,3.99,7.6,5.005628503815301,16.0,6.373828109850784
71008-5,Collectable Minifigures,Series 13,2015.0,3.99,1.0,7.0,01/01/2015,30/04/2015,6.528247774364643,13.9,33.0,4.8412804814467245,9.0,6.747922199369661,12.0,10.535952482975292
71008-6,Collectable Minifigures,Series 13,2015.0,3.99,1.0,7.0,01/01/2015,30/04/2015,3.2641238871823215,12.0,83.0,4.478831920635098,7.0,5.609326188604314,10.0,7.661249130168911
71008-7,Collectable Minifigures,Series 13,2015.0,3.99,1.0,6.0,01/01/2015,30/04/2015,4.478831920635098,9.0,63.0,4.025440785766041,8.0,5.526658043283237,12.0,6.2226263033749865
71008-8,Collectable Minifigures,Series 13,2015.0,3.99,1.0,7.0,01/01/2015,30/04/2015,6.528247774364643,12.31678778174652,67.0,6.010592437492303,8.049539757936827,7.225837441246273,10.0,9.40601886092671
71008-9,Collectable Minifigures,Series 13,2015.0,3.99,1.0,7.0,01/01/2015,30/04/2015,4.154339492777501,14.660336584218836,84.0,4.11136434732091,8.0,5.8926560762927505,20.0,7.491187447092884
71008-10,Collectable Minifigures,Series 13,2015.0,3.99,1.0,10.0,01/01/2015,30/04/2015,4.964710302444785,13.0,131.0,3.3719254452803384,9.0,6.7871500689069215,14.0,8.989828369033427
71008-11,Collectable Minifigures,Series 13,2015.0,3.99,1.0,6.0,01/01/2015,30/04/2015,7.96436378179712,134.4858860809101,43.0,4.214636502697045,8.0,6.347579657855629,13.0,20.285126536511196
71008-12,Collectable Minifigures,Series 13,2015.0,3.99,1.0,8.0,01/01/2015,30/04/2015,3.2641238871823215,15.0,121.0,3.354533988138368,6.70705080115106,5.519856577762301,8.0,8.515547374110238
71008-13,Collectable Minifigures,Series 13,2015.0,3.99,1.0,8.0,01/01/2015,30/04/2015,2.015474364285794,10.0,237.0,3.123755847843655,6.615141024608861,4.32825101391172,23.0,5.946312005906491
71008-14,Collectable Minifigures,Series 13,2015.0,3.99,1.0,5.0,01/01/2015,30/04/2015,10.917152806548051,33.46,109.0,10.063601964415104,11.47700679662744,10.99019594083444,3.0,15.341713218736356
71008-15,Collectable Minifigures,Series 13,2015.0,3.99,1.0,6.0,01/01/2015,30/04/2015,3.6390509355160177,11.30233235172267,195.0,1.1955559133725144,6.709067976276736,4.657569734611012,21.0,6.165276327978945
71008-16,Collectable Minifigures,Series 13,2015.0,3.99,1.0,8.0,01/01/2015,30/04/2015,3.9077808507541234,9.418983529095613,161.0,3.447776528916502,7.071357646995679,4.895415258176191,23.0,6.06099216904261
71009-1,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,3.413135445983246,28.301738906493185,131.0,3.4,9.0,4.79051046787808,15.0,7.418218313359803
71009-2,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,9.0,01/05/2015,31/08/2015,3.560862422380714,15.0,99.0,4.137331834699802,122.1601406353223,17.640309440392496,20.0,7.019723403811014
71009-3,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,4.600089586776818,37.319866978691955,73.0,4.750142504275128,8.0,5.715859974458869,8.0,10.493069610454787
71009-4,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,3.0,01/05/2015,31/08/2015,5.193566657173603,37.319866978691955,72.0,3.303138541468386,11.08510900357187,7.226471050098011,8.0,11.931351360011233
71009-5,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,3.560862422380714,28.608538893056693,87.0,3.354533988138368,7.0,5.387175686760244,15.0,8.726096572012832
71009-6,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,3.560862422380714,28.608538893056693,103.0,1.6376938512353385,7.996954394293969,4.554585199417156,24.0,7.108638771117741
71009-7,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,5.934770703967858,37.319866978691955,47.0,6.406658346032644,11.0,8.236769202294209,5.0,13.64089391747392
71009-8,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,4.0,01/05/2015,31/08/2015,4.006612516380032,37.319866978691955,156.0,4.480730376979886,8.937748581132414,5.938952158103498,8.0,9.253074135755172
71009-9,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,4.0,01/05/2015,31/08/2015,4.154339492777501,28.608538893056693,62.0,4.8125048987224135,8.0,5.770199116114272,14.0,10.523789767085317
71009-10,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,4.0,01/05/2015,31/08/2015,4.006612516380032,28.608538893056693,84.0,4.085814419599369,8.0,5.2503812546363,5.0,10.257801830720275
71009-11,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,4.006612516380032,28.608538893056693,83.0,4.696347583393715,8.0,5.964210145158923,5.0,11.01325149409006
71009-12,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,4.154339492777501,28.608538893056693,72.0,4.675872034740971,9.085310551008298,6.195782421469516,6.0,9.99923556042266
71009-13,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,4.0,01/05/2015,31/08/2015,2.81965837558646,28.608538893056693,143.0,3.365029892222506,7.0,4.827813995502004,19.0,6.844848380182196
71009-14,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,6.0,01/05/2015,31/08/2015,4.006612516380032,28.301738906493185,59.0,4.025440785766041,8.84569304325432,6.052392374847699,14.0,8.660817452728509
71009-15,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,5.0,01/05/2015,31/08/2015,3.354533988138368,28.608538893056693,208.0,2.7531713746213993,7.0,4.136959389568648,25.0,6.137774277483866
71009-16,Collectable Minifigures,The Simpsons Series 2,2015.0,3.99,1.0,4.0,01/05/2015,31/08/2015,3.0418911313843906,28.608538893056693,222.0,3.341115852185814,11.08510900357187,5.592780046268927,13.0,7.079288645327368
71010-1,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,5.0,01/09/2015,31/12/2015,6.380520797967175,37.319866978691955,67.0,4.482109487591453,9.0,7.296535675797457,6.0,15.42718984591525
71010-2,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,6.0,01/09/2015,31/12/2015,5.934770703967858,37.319866978691955,48.0,3.1029988760248517,13.95,6.885479572467429,19.0,10.83765551403688
71010-3,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,5.0,01/09/2015,31/12/2015,3.0,24.87991131912797,153.0,3.2694693776209247,5.99,4.441075063164035,15.0,7.161340717951787
71010-4,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,7.0,01/09/2015,31/12/2015,6.97399786836396,62.199778297819925,43.0,8.957663841270197,16.770986126818126,11.52035846525933,6.0,20.232330580271533
71010-5,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,6.0,01/09/2015,31/12/2015,3.347926860674736,24.87991131912797,250.0,3.918977930555711,9.965401023413094,5.1989222156604935,15.0,6.974699820226664
71010-6,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,4.0,01/09/2015,31/12/2015,4.96045046252849,24.87991131912797,54.0,3.359123940476324,10.0,5.667062051924375,22.0,9.21135134302346
71010-7,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,6.0,01/09/2015,31/12/2015,4.600089586776818,37.319866978691955,27.0,6.5,11.0,7.669792518111277,8.0,12.828927026221177
71010-8,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,6.0,01/09/2015,31/12/2015,4.89682812197521,37.319866978691955,68.0,5.082652479574387,7.076554434603456,5.820652171398501,12.0,11.104751496494456
71010-9,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,5.0,01/09/2015,31/12/2015,2.6706468167855357,24.87991131912797,274.0,4.0,12.86544469202432,5.954204047679423,27.0,7.457357021677195
71010-10,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,5.0,01/09/2015,31/12/2015,5.7870437275703885,28.608538893056693,35.0,5.767114832407482,13.548466559921172,8.76991177232099,9.0,10.770984779997796
71010-11,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,5.0,01/09/2015,31/12/2015,6.626853569925,37.319866978691955,38.0,4.696347583393715,8.0,5.848258135564886,5.0,11.736853448117376
71010-12,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,5.0,01/09/2015,31/12/2015,3.0,37.319866978691955,134.0,2.9030278373476945,7.208667341177665,5.943568469174663,27.0,7.229834651212336
71010-13,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,6.0,01/09/2015,31/12/2015,5.934770703967858,37.319866978691955,43.0,5.769798459597992,10.0,7.376971117711735,9.0,12.64950241660749
71010-14,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,4.0,01/09/2015,31/12/2015,4.006612516380032,24.87991131912797,85.0,4.766799243270621,9.801923658309912,7.582321057013157,12.0,9.724662235203636
71010-15,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,4.0,01/09/2015,31/12/2015,5.7870437275703885,24.87991131912797,44.0,4.142919526587466,8.909516398123369,6.22696688569255,18.0,11.134838503965184
71010-16,Collectable Minifigures,Series 14 - Monsters,2015.0,3.99,1.0,7.0,01/09/2015,31/12/2015,4.600089586776818,24.87991131912797,104.0,5.5571107055279985,14.95,10.168623958871526,7.0,10.825613411683996
71016-1,The Simpsons,,2015.0,199.99,6.0,2179.0,01/05/2015,31/12/2017,559.8539900793872,670.7050801151059,2.0,527.401421098658,559.8427929995858,543.622107049122,2.0,615.2795350972466
71170-1,Dimensions,Starter Pack,2015.0,99.99,,267.0,27/09/2015,31/12/2017,44.0,111.95960093607589,2.0,16.795619702381618,34.47086973610719,25.6332447192444,2.0,77.97980046803794
71171-1,Dimensions,Starter Pack,2015.0,99.99,,273.0,27/09/2015,31/12/2017,,,,,,,,92.38
71172-1,Dimensions,Starter Pack,2015.0,99.99,,267.0,27/09/2015,31/12/2017,,,,,,,,72.85
71173-1,Dimensions,Starter Pack,2015.0,99.99,,267.0,27/09/2015,31/12/2017,114.37033221735771,114.37033221735771,6.0,15.2,60.38161178649062,32.061526764233,4.0,114.37033221735771
71174-1,Dimensions,Starter Pack,2015.0,99.99,,267.0,27/09/2015,31/12/2017,24.99,24.99,29.0,25.0,26.87299152381059,25.936495761905295,2.0,24.99
71201-1,Dimensions,Level Pack,2015.0,29.99,1.0,94.0,27/09/2015,31/12/2017,48.93996725974827,89.57663841270197,3.0,26.491,44.788319206350984,36.39932182379156,3.0,64.83400156012966
71202-1,Dimensions,Level Pack,2015.0,29.99,1.0,98.0,27/09/2015,31/07/2017,2.99,17.036356918115754,5.0,8.0,8.0,8.0,1.0,10.075194885173946
71203-1,Dimensions,Level Pack,2015.0,29.99,1.0,85.0,27/09/2015,31/07/2017,,,,,,,,28.93
71204-1,Dimensions,Level Pack,2015.0,29.99,1.0,83.0,03/11/2015,31/12/2017,55.97420192813714,55.97420192813714,1.0,51.71664793374753,99.0,70.23888264458252,3.0,55.97420192813714
71205-1,Dimensions,Team Pack,2015.0,24.99,2.0,103.0,27/09/2015,31/12/2017,,,,,,,,21.71
71206-1,Dimensions,Team Pack,2015.0,24.99,1.0,81.0,27/09/2015,31/12/2017,44.68874290566207,64.95,18.0,25.0,33.06,27.794540326625057,3.0,52.37958096855402
71207-1,Dimensions,Team Pack,2015.0,24.99,2.0,97.0,03/11/2015,31/12/2016,,,,,,,,45.03
71209-1,Dimensions,Fun Pack,2015.0,14.99,1.0,41.0,27/09/2015,31/07/2017,11.172185726415517,29.98,6.0,7.448123817610345,9.0,8.224061908805172,2.0,19.17622714618687
71210-1,Dimensions,Fun Pack,2015.0,14.99,1.0,50.0,27/09/2015,31/12/2016,2.99,27.981502424167775,3.0,13.40662287169862,26.82285376915439,18.844946546219717,4.0,17.788554009114424
71211-1,Dimensions,Fun Pack,2015.0,14.99,1.0,34.0,03/11/2015,31/12/2017,,,,,,,,9.1
71212-1,Dimensions,Fun Pack,2015.0,14.99,1.0,55.0,27/09/2015,31/12/2016,2.979249527044138,29.98,4.0,5.176446053239189,6.353,5.764723026619595,2.0,14.893997148566696
71213-1,Dimensions,Fun Pack,2015.0,14.99,1.0,62.0,27/09/2015,31/12/2016,5.0,16.795619702381618,16.0,4.468874290566207,14.0,9.234437145283104,2.0,11.465203011054715
71214-1,Dimensions,Fun Pack,2015.0,14.99,1.0,46.0,27/09/2015,31/12/2016,11.745736711865543,29.98,6.0,5.0,11.197079801587746,7.847026600529248,3.0,20.286326314451536
71215-1,Dimensions,Fun Pack,2015.0,14.99,1.0,48.0,27/09/2015,31/07/2017,,,,,,,,18.8
71216-1,Dimensions,Fun Pack,2015.0,14.99,1.0,59.0,27/09/2015,31/07/2017,29.98,29.98,1.0,4.0,21.469017524085555,12.734508762042775,2.0,29.98
71217-1,Dimensions,Fun Pack,2015.0,14.99,1.0,45.0,27/09/2015,31/07/2017,2.99,19.975590366032534,8.0,10.0,13.996349751984685,11.99817487599234,2.0,13.65186345534418
71218-1,Dimensions,Fun Pack,2015.0,14.99,1.0,39.0,27/09/2015,31/12/2016,12.5,19.0,5.0,32.044,32.471531424604464,32.25776571230223,2.0,16.736405312001907
71219-1,Dimensions,Fun Pack,2015.0,14.99,1.0,36.0,27/09/2015,31/12/2016,18.61286142020825,29.98,7.0,12.31678778174652,32.471531424604464,19.22121250256675,6.0,24.21545002257117
71220-1,Dimensions,Fun Pack,2015.0,14.99,1.0,56.0,27/09/2015,31/12/2016,11.172185726415517,33.25,16.0,18.61799325614911,32.471531424604464,25.544762340376785,2.0,20.2249206426134
71221-1,Dimensions,Fun Pack,2015.0,14.99,1.0,38.0,27/09/2015,31/07/2017,29.98,29.98,1.0,18.05,18.195,18.1225,2.0,29.98
71222-1,Dimensions,Fun Pack,2015.0,14.99,1.0,57.0,27/09/2015,31/12/2016,9.95,13.784210562608171,2.0,6.718247880952648,6.718247880952648,6.718247880952648,1.0,11.867105281304086
71223-1,Dimensions,Fun Pack,2015.0,14.99,1.0,45.0,27/09/2015,31/12/2016,,,,,,,,9.85
71227-1,Dimensions,Fun Pack,2015.0,14.99,1.0,38.0,03/11/2015,31/07/2017,9.0,29.98,8.0,4.696347583393715,10.721090626090223,7.493812736494647,3.0,16.805438674393717
71231-1,Dimensions,Fun Pack,2015.0,14.99,1.0,57.0,03/11/2015,31/12/2017,5.951050930270665,22.326977124365968,2.0,3.724061908805172,6.353,4.972780796750633,3.0,14.139014027318316
71232-1,Dimensions,Fun Pack,2015.0,14.99,1.0,59.0,27/09/2015,31/12/2016,7.448123817610345,16.253681039984773,13.0,4.468874290566207,11.197079801587746,7.836769477441075,4.0,12.56760068981559
75060-1,Star Wars,Ultimate Collector Series,2015.0,199.99,5.0,1996.0,01/01/2015,31/12/2018,518.95,603.8161178649062,4.0,379.2554181808152,520.6238548509631,441.93359630318,8.0,568.6078645087592
75072-1,Star Wars,Microfighters,2015.0,9.99,1.0,95.0,01/01/2015,31/12/2015,33.580042324961646,37.24061908805172,2.0,13.201357086071951,24.15264471459625,18.04987383434994,3.0,35.410330706506684
75073-1,Star Wars,Microfighters,2015.0,9.99,1.0,77.0,01/01/2015,31/12/2015,25.844989647107894,46.87,3.0,22.394159603175492,24.15264471459625,23.273402158885872,2.0,33.569229717025756
75074-1,Star Wars,Microfighters,2015.0,9.99,1.0,97.0,01/01/2015,31/12/2016,13.418135952553472,30.220918384485323,9.0,7.837955861111422,20.12720392883021,13.710975155186542,9.0,24.305137058915367
75075-1,Star Wars,Microfighters,2015.0,9.99,1.0,88.0,01/01/2015,31/12/2016,17.904130602738807,27.99269950396937,9.0,7.266904791230448,18.92306486468329,11.925645068150144,13.0,22.753924119002704
75076-1,Star Wars,Microfighters,2015.0,9.99,1.0,105.0,01/01/2015,31/12/2015,22.220433137428547,39.24416439498891,2.0,8.475,22.3829625233739,17.6518989547526,4.0,30.73229876620873
75077-1,Star Wars,Microfighters,2015.0,9.99,1.0,102.0,01/01/2015,31/12/2015,23.603104378007185,41.98904925595405,5.0,10.419925220836872,17.075546697421313,13.10799192004087,5.0,29.29698937898445
75078-1,Star Wars,Rebels,2015.0,12.99,4.0,141.0,01/01/2015,31/12/2016,6.95,46.18795418154945,23.0,5.878301349040471,43.66861122619221,23.98096779459885,7.0,33.26914382807643
75079-1,Star Wars,Battlefront,2015.0,12.99,4.0,95.0,01/01/2015,31/12/2016,27.81874245877464,39.61,11.0,22.94281651345329,27.582212231332015,25.906042934293556,4.0,33.68481280139738
75080-1,Star Wars,Episode I,2015.0,24.99,3.0,251.0,01/01/2015,31/12/2015,66.95118499649939,66.95118499649939,1.0,39.2043258421497,40.0,39.60216292107485,2.0,66.95118499649939
75081-1,Star Wars,Episode IV,2015.0,24.99,2.0,247.0,01/01/2015,31/12/2015,43.206397767222185,107.277996940665,3.0,27.575316678274184,34.0,31.680762340878346,6.0,72.53696270613524
75082-1,Star Wars,Rebels,2015.0,39.99,3.0,355.0,01/01/2015,31/12/2016,139.9634975198468,195.94889652778556,2.0,48.268871404831025,134.1813595255347,83.24044456327476,8.0,167.95619702381617
75083-1,Star Wars,Rebels,2015.0,49.99,4.0,500.0,01/01/2015,31/12/2015,166.83648904365742,195.937699447984,3.0,95.16398123369424,109.63929361954476,99.98908536231107,3.0,181.38709424582072
75084-1,Star Wars,Rebels,2015.0,69.99,4.0,570.0,01/01/2015,31/12/2015,165.0,167.9561970238162,2.0,58.61220099158053,128.10772966289792,91.5271230984805,6.0,166.47809851190812
75085-1,Star Wars,Episode II,2015.0,19.99,3.0,163.0,01/01/2015,31/12/2016,111.97079801587746,111.97079801587746,1.0,71.0,72.76982163051875,71.88491081525937,2.0,111.97079801587746
75086-1,Star Wars,Episode I,2015.0,39.99,15.0,565.0,01/01/2015,31/12/2016,174.998,300.0,4.0,100.0,103.43329586749506,101.63747670309492,3.0,209.80716216170825
75087-1,Star Wars,Legends,2015.0,39.99,3.0,370.0,01/01/2015,31/12/2016,230.8918383459207,230.8918383459207,1.0,104.13284215476604,225.0,145.3379715170592,3.0,230.8918383459207
75088-1,Star Wars,The Clone Wars,2015.0,12.99,4.0,106.0,01/01/2015,31/12/2016,48.2340498428446,99.0,3.0,2.866452429206463,2.866452429206463,2.866452429206463,4.0,65.27520320964483
75089-1,Star Wars,Legends,2015.0,12.99,4.0,105.0,01/01/2015,31/12/2016,59.18279185473179,72.78101871032035,3.0,33.545339881383676,47.027735166668535,41.305907335704305,7.0,66.33230830784842
75090-1,Star Wars,Rebels,2015.0,19.99,3.0,253.0,01/01/2015,31/12/2015,68.7536309603611,100.52715097609853,4.0,14.914510295714878,75.0,51.70475329747823,7.0,88.30137289567932
75091-1,Star Wars,Episode I,2015.0,29.99,5.0,312.0,01/06/2015,31/12/2016,52.13686672327241,78.37955861111422,7.0,44.6763484083351,44.6763484083351,44.6763484083351,1.0,67.97812410885517
75092-1,Star Wars,Episode I,2015.0,49.99,9.0,442.0,01/06/2015,31/12/2016,166.83648904365742,166.83648904365742,2.0,85.0,222.044,122.23078991925216,6.0,166.83648904365742
75093-1,Star Wars,Episode VI,2015.0,79.99,5.0,724.0,01/06/2015,31/12/2016,59.99,250.0,7.0,68.815,135.825,86.80550726227231,7.0,160.78333018144903
75094-1,Star Wars,Episode VI,2015.0,99.99,5.0,937.0,01/06/2015,31/12/2016,201.54743642857943,368.0,4.0,78.36836153131263,162.3576571230223,126.91058310124438,4.0,256.6885602586248
75095-1,Star Wars,Ultimate Collector Series,2015.0,199.99,1.0,1685.0,01/05/2015,31/12/2017,335.9123940476324,671.8247880952648,6.0,253.0,335.9011969678308,289.6093973358415,3.0,442.90501099414774
75096-1,Star Wars,Episode I,2015.0,89.99,8.0,662.0,01/08/2015,31/12/2016,223.94159603175493,279.8710096406857,4.0,103.43329586749506,185.0,159.11671617818507,4.0,255.64799366991755
75097-1,Star Wars,Seasonal,2015.0,39.99,9.0,292.0,01/09/2015,31/12/2015,,,,,,,,45.99
75099-1,Star Wars,The Force Awakens,2015.0,19.99,2.0,193.0,04/09/2015,31/12/2017,24.20640240723362,62.98357388393107,9.0,10.0,25.19342955357243,17.240573462786504,13.0,46.448171383142515
75100-1,Star Wars,The Force Awakens,2015.0,39.99,3.0,444.0,04/09/2015,31/12/2016,24.15264471459625,125.0,9.0,24.134435702415512,63.0,37.074058302587915,12.0,66.28230630866554
75101-1,Star Wars,The Force Awakens,2015.0,69.99,4.0,517.0,04/09/2015,30/04/2016,87.21788369159756,162.3576571230223,9.0,33.79062816177031,77.25985063095544,55.9098437680443,16.0,115.72653621438351
75102-1,Star Wars,The Force Awakens,2015.0,79.99,4.0,717.0,04/09/2015,31/07/2018,111.41078281405149,185.0,9.0,60.0,99.65401023413094,77.35840037177985,9.0,142.5094488999657
75103-1,Star Wars,The Force Awakens,2015.0,89.99,7.0,792.0,04/09/2015,31/12/2016,159.38984969686138,190.35035662699167,6.0,78.20530008490861,166.83648904365742,116.45304050621316,4.0,176.47126042083124
75104-1,Star Wars,The Force Awakens,2015.0,119.99,6.0,1005.0,04/09/2015,31/12/2017,129.00195904784908,250.0,9.0,53.37972639179175,166.83648904365742,85.77921518843347,12.0,176.45284243838063
75105-1,Star Wars,The Force Awakens,2015.0,149.99,7.0,1329.0,04/09/2015,31/12/2017,80.50881571532084,375.0,16.0,37.2257228404165,210.233,120.32959087265898,17.0,221.05290557538336
75106-1,Star Wars,Rebels,2015.0,129.99,6.0,1216.0,01/06/2015,31/12/2016,83.9780985119081,335.1655717924655,5.0,155.152,235.13867583334263,188.4302252777809,3.0,269.77179691008365
75107-1,Star Wars,Buildable Figures,2015.0,19.99,,85.0,04/09/2015,31/12/2016,42.89374506561798,89.57663841270197,5.0,13.418135952553472,23.88337121678666,18.267354451288217,5.0,58.80493002511567
75108-1,Star Wars,Buildable Figures,2015.0,19.99,,82.0,04/09/2015,31/12/2016,48.0,75.0,9.0,15.462305045359075,52.5,25.704751120070323,12.0,61.42591172222284
75109-1,Star Wars,Buildable Figures,2015.0,24.99,,83.0,04/09/2015,31/12/2016,27.981502424167775,67.12649341051853,7.0,10.961941125754402,20.462657327644045,16.198977121885555,5.0,44.52465696969653
