set_number,min_value_new,max_value_new,mean_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used,RRP (USD),Year,Theme,Pieces
8831-6,27.287044111455884,74.63973395738391,49.69577759955139,8.0,17.498591095724983,44.34043601428748,24.1813583464954,9.0,2.99,2012,Collectable Minifigures,7.0
8831-7,4.293803504817111,24.87991131912797,8.417424675283524,41.0,2.961627607519959,8.515379189107481,5.204759652424282,25.0,2.99,2012,Collectable Minifigures,8.0
8831-8,7.5,28.608538893056693,12.199079507925733,29.0,4.293803504817111,7.837955861111422,5.708963545466805,19.0,2.99,2012,Collectable Minifigures,7.0
8831-9,4.5,24.87991131912797,9.524619851650668,35.0,2.4031881491023266,6.5,4.534798393788433,17.0,2.99,2012,Collectable Minifigures,6.0
8833-1,4.696347583393715,49.75982263825594,13.533291780740402,22.0,4.771722716020439,11.867784881702852,6.702260280690475,12.0,2.99,2012,Collectable Minifigures,8.0
8833-10,4.293803504817111,46.49699358407328,12.606191121233998,60.0,3.007004266967233,9.370836085948785,5.439080511360492,49.0,2.99,2012,Collectable Minifigures,7.0
8833-11,9.581,48.52142561220034,18.71691036469098,9.0,5.300163701258621,11.286656440000447,7.705472340878229,12.0,2.99,2012,Collectable Minifigures,5.0
8833-12,9.39269516678743,60.6523418692405,17.95977632628155,30.0,6.148525647208292,12.549687041619546,7.78061550682601,15.0,2.99,2012,Collectable Minifigures,7.0
8833-13,8.453795250198748,60.6523418692405,15.589365609050688,36.0,5.150656708730363,10.0,7.422778765343263,31.0,2.99,2012,Collectable Minifigures,7.0
8833-14,8.721788369159757,60.6523418692405,26.626425565851413,20.0,11.001529667498591,16.70557926092907,13.522583830145424,5.0,2.99,2012,Collectable Minifigures,7.0
8833-15,9.9,40.43713399545398,18.66675297189076,22.0,7.115,13.996349751984685,8.844394773303012,13.0,2.99,2012,Collectable Minifigures,6.0
8833-16,14.55620374206407,87.0796896169479,26.60925740823556,22.0,9.987118589485547,13.122936961597294,11.697654249406026,6.0,2.99,2012,Collectable Minifigures,9.0
8833-2,23.99,48.52142561220034,30.36126562152717,24.0,14.093068190966912,18.61286142020825,15.810555104848106,10.0,2.99,2012,Collectable Minifigures,8.0
8833-3,11.916998108176552,25.75328354365181,18.65944308636771,11.0,11.664385583554733,16.0,14.162113481833131,5.0,2.99,2012,Collectable Minifigures,6.0
8833-4,7.1,40.43713399545398,13.257615943389856,39.0,4.205055949020305,11.025764480623453,6.799790505370609,32.0,2.99,2012,Collectable Minifigures,6.0
8833-5,9.1,60.6523418692405,19.713064360597667,11.0,6.709067976276736,11.320247679405211,8.151122487594476,12.0,2.99,2012,Collectable Minifigures,8.0
8833-6,15.2,64.69336796963353,24.11195263104888,26.0,9.975,12.922266430379048,11.212420041824672,10.0,2.99,2012,Collectable Minifigures,8.0
8833-7,11.172185726415517,64.69336796963353,19.26564815486186,55.0,7.983790891769316,18.114483535947187,11.540462117048667,14.0,2.99,2012,Collectable Minifigures,9.0
8833-8,13.418135952553472,97.03725268449988,25.82773673629411,22.0,10.518476773206666,15.0,11.836094070410091,9.0,2.99,2012,Collectable Minifigures,7.0
8833-9,11.700948392659194,80.86754974302701,22.10232917764929,41.0,8.229853654166993,22.06576978506561,11.990955884302217,23.0,2.99,2012,Collectable Minifigures,8.0
8836-1,155.63940924206966,155.63940924206966,155.63940924206966,1.0,20.154743642857945,26.836271905106944,24.144040935329016,4.0,29.75,1992,Technic,273.0
8839-1,201.27203928830207,278.8072870595349,229.821572879176,3.0,78.37955861111422,147.5994954780882,112.9895270446012,2.0,59.5,1992,Technic,532.0
8863-1,52.13686672327241,76.14014265079668,65.84818695928176,7.0,17.4,29.99,25.10890470165381,3.0,59.99,2010,World Racers,504.0
8864-1,120.6596058452876,128.75522063845747,124.70741324187252,2.0,58.02607898166473,90.13649240278136,79.38419046148204,3.0,89.99,2010,World Racers,961.0
8866-1,54.0,177.90592213550707,115.95296106775352,3.0,17.6354006875007,26.0,21.81770034375035,3.0,10.99,2009,Power Functions,7.0
8867-1,40.0,87.0796896169479,70.7715632056493,14.0,54.86569102777995,54.86569102777995,54.86569102777995,1.0,24.99,2009,City,64.0
8870-1,10.094266320013308,30.35528334210438,17.53394496981682,294.0,8.937748581132414,11.526178783243433,10.404374657966692,5.0,6.49,2009,Power Functions,1.0
8871-1,13.351045272790705,33.40312846409657,19.74582846890066,183.0,11.958481228095712,11.958481228095712,11.958481228095712,1.0,3.99,2009,Power Functions,1.0
8879-1,33.54533988138368,84.50548097056289,51.46066189471944,16.0,19.550224082870407,46.39,28.83191649036552,9.0,12.99,2009,Power Functions,1.0
8881-1,27.46,90.15104860652345,46.105318084921,26.0,12.09721395479486,16.59441986563585,14.284481349017836,62.0,6.99,2008,Power Functions,1.0
8883-1,33.0,99.98320438029762,53.596204045512,64.0,26.82285376915439,33.241,30.943809460047163,19.0,7.49,2008,Power Functions,1.0
8884-1,11.955559133725144,37.991,28.667615338356192,307.0,16.78442262258003,21.920720121603644,19.60630951235377,19.0,14.99,2008,Power Functions,1.0
8885-1,19.594889652778555,39.88175883729524,27.3215204629275,32.0,12.076840452197038,16.101763143064165,14.285306412247309,50.0,9.49,2008,Power Functions,1.0
8887-1,29.69,29.69,29.69,3.0,21.42,28.64,25.03,2.0,29.99,2009,Power Functions,1.0
8897-1,29.87,43.48945794936681,36.67972897468341,2.0,6.5,8.901678442262257,7.700839221131129,2.0,19.99,2010,World Racers,191.0
8898-1,60.408245529565896,60.408245529565896,60.408245529565896,1.0,16.8,20.154743642857945,19.39094872857159,5.0,29.99,2010,World Racers,288.0
