set_number,min_value_new,max_value_new,mean_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used
7898-1,403.09487285715886,438.9255282222396,421.0102005396992,2.0,171.30684780503793,275.0,222.50671930928368,8.0
7900-1,222.82188805159615,246.33575563493042,231.3858812288422,3.0,67.0705080115106,128.76641771825908,93.33738363348125,6.0
79000-1,48.41280481446724,111.95960093607587,77.31285143763579,5.0,21.0,52.31731207900599,31.639104026335332,3.0
79001-1,35.0,136.0,99.26373372280891,7.0,26.836271905106944,26.836271905106944,26.836271905106944,1.0
79002-1,39.0,234.75028848992298,184.84190556774018,9.0,46.96347583393715,151.16057732143457,101.79234537632023,3.0
79005-1,111.95960093607587,146.96167239583917,129.4606366659575,5.0,46.71981547212487,99.65401023413094,73.18691285312791,2.0
79006-1,108.3,175.5,144.00551932894126,6.0,43.66861122619221,99.98551933857856,74.55137685492359,3.0
79007-1,438.9,438.9,438.9,1.0,290.0,290.0,290.0,1.0
79010-1,295.9,331.0,311.631,6.0,176.87093593341655,176.87093593341655,176.87093593341655,1.0
79011-1,92.0,123.1566807376636,107.5783403688318,2.0,26.836271905106944,59.95,49.111732391963336,4.0
79012-1,254.87749241875318,254.87749241875318,254.87749241875318,1.0,104.27373344654482,104.27373344654482,104.27373344654482,1.0
79013-1,273.9,308.5500362289671,291.22501811448353,2.0,135.0,135.0,135.0,1.0
79014-1,311.85193270235294,402.47698789684137,357.1644602995972,4.0,109.7313820555599,231.46284518154738,170.59711361855364,2.0
79016-1,94.49434687402245,251.9342955357243,158.31455805466697,5.0,139.9634975198468,139.9634975198468,139.9634975198468,1.0
79017-1,275.0,470.2773516666853,353.95979405864637,5.0,242.0640240723362,344.38533155994674,293.2246778161415,2.0
7903-1,61.583938908732605,61.583938908732605,61.583938908732605,1.0,6.0,22.282188805159613,15.139342619444848,4.0
7905-1,335.9123940476324,425.48903246033433,389.84499509194666,3.0,151.16057732143457,167.3963430337368,158.01878869990708,4.0
79100-1,33.580042324961646,89.6,61.590021162480824,2.0,20.0,30.794622011110217,24.65772347905429,4.0
79103-1,195.0,201.54743642857943,198.27371821428972,2.0,35.0,95.0,65.0,2.0
79109-1,128.75522063845747,168.0,153.76827045782724,7.0,70.01236388553724,70.01236388553724,70.01236388553724,1.0
79111-1,282.1,391.8977930555711,327.95176223896374,4.0,257.53283543651816,257.53283543651816,257.53283543651816,1.0
7913-1,89.57663841270197,119.0,104.28831920635099,2.0,35.0,60.38161178649062,41.11355978874786,9.0
7914-1,55.97420192813714,86.19441322291254,69.66189535916061,4.0,23.457882184326326,45.0,31.010674368752703,13.0
7915-1,40.25440785766042,72.78101871032035,60.94512440429078,5.0,23.513867583334267,40.0,31.0846812120261,7.0
791903-1,3.359123940476324,5.486569102777996,4.293021054269165,16.0,2.6212363815516917,2.6212363815516917,2.6212363815516917,1.0
792006,2.894279089017763,3.7168236588573116,3.323408896117133,17.0,8.37877481552811,8.37877481552811,8.37877481552811,1.0
7929-1,95.17517831349583,95.73503230357522,95.45510530853554,2.0,29.79249527044138,61.583938908732605,45.46537049571983,16.0
7930-1,180.0,205.0,192.5,2.0,50.4,120.75,82.69989576212295,7.0
7931-1,207.1459763293733,207.1459763293733,207.1459763293733,1.0,44.788319206350984,163.8587239874276,97.02641736962171,6.0
7936-1,122.04816983730643,134.36495761905294,128.20656372817967,3.0,50.38685910714486,53.605453130451124,51.99615611879799,2.0
7937-1,123.1566807376636,201.54743642857943,162.3520585831215,3.0,61.583938908732605,85.87607009634222,77.35952687924573,4.0
7938-1,268.3493009151169,552.0,364.0629237406873,5.0,60.07222784314721,148.9624763522069,109.92492257543849,9.0
7939-1,369.5036334523956,447.88319206350985,411.7477603321054,4.0,10.301313417460726,201.54743642857943,108.4605134980797,9.0
7942-1,23.502670503532677,33.545339881383676,29.093375283067758,6.0,6.6,16.683648904365743,9.983122301155356,26.0
7946-1,559.8539900793872,920.0,739.9269950396936,2.0,210.0,296.8839065171955,262.2665681590292,3.0
7947-1,234.0,307.919694543663,265.74222095901285,3.0,110.85109003571868,130.0,123.61703001190624,3.0
7948-1,140.11847144414085,141.072008420204,140.59523993217243,2.0,44.7771221265494,80.0,62.674133933870046,4.0
7949-1,64.4,66.28830197673207,65.34415098836604,3.0,29.99,34.47776528916502,32.23388264458251,2.0
7950-1,43.66861122619221,73.6,54.027603516349636,3.0,18.62030954402586,32.471531424604464,24.47667172426596,3.0
7953-1,12.0,24.8,19.154318473742048,19.0,8.19293619937138,8.19293619937138,8.19293619937138,1.0
7955-1,22.3829625233739,33.0,26.44245540762969,4.0,12.0,14.89624763522069,13.029955846383247,3.0
7956-1,57.0,93.91353353192174,70.82875845361758,4.0,30.0,50.98891661970319,39.1162484305881,11.0
7957-1,120.0,206.0,154.63702038555337,3.0,16.101763143064165,95.17517831349583,46.78428682364398,11.0
7958-3,15.98,16.2,16.09,2.0,14.0,50.921825939940426,32.09121646146204,3.0
7959-1,67.09067976276735,141.51435253459655,104.30251614868195,2.0,34.47776528916502,200.0,79.81972180089039,7.0
7961-1,75.0,134.1813595255347,104.59067976276735,2.0,44.821094875914525,111.97079801587746,79.81621704301705,7.0
7962-1,193.50293857177363,207.1459763293733,200.32445745057345,2.0,150.0,195.94889652778556,172.97444826389278,2.0
7965-1,109.99,246.33575563493042,178.16287781746522,2.0,80.0,241.3374614710973,150.32929366148605,10.0
7967-1,18.47518167261978,18.47518167261978,18.47518167261978,1.0,3.918977930555711,11.18588272178616,7.688490297730352,5.0
7976-1,13.406622871698621,20.994524627977025,17.733681495513824,4.0,6.639868322341533,9.0,7.841463346359269,4.0
7977-1,11.18588272178616,29.047682888680345,20.116782805233253,2.0,7.278101871032035,20.0,11.575485113482404,5.0
7984-1,59.58499054088276,74.5,67.04249527044138,2.0,26.068433361636206,54.86569102777995,36.30894129779517,3.0
7990-1,83.9780985119081,100.77371821428972,91.11727224206594,3.0,22.8108311193409,40.30948728571589,30.275650979976614,9.0
7991-1,100.77371821428972,100.77371821428972,100.77371821428972,1.0,17.803356884524515,20.71459763293733,19.258977258730923,2.0
7992-1,68.0,68.0,68.0,1.0,17.813034391031728,34.438533155994676,25.500593472436268,5.0
7993-1,156.75911722222844,156.75911722222844,156.75911722222844,1.0,55.86092863207759,77.25985063095544,65.33359688779167,3.0
7998-1,146.558577522982,201.54743642857943,174.0530069757807,2.0,25.34820062796876,44.732333807343046,36.82693800640326,5.0
80006-1,27.575316678274184,50.375662027343274,37.47165096288894,6.0,25.159838314167665,25.159838314167665,25.159838314167665,1.0
80008-1,52.1294185994548,119.36,80.03910911121079,15.0,51.70975238068969,51.70975238068969,51.70975238068969,1.0
8009-1,89.57663841270197,89.57663841270197,89.57663841270197,1.0,26.068433361636206,52.7,37.8866881419968,4.0
8010-1,95.17517831349583,95.17517831349583,95.17517831349583,1.0,48.41280481446724,235.0,125.47093493815574,3.0
80101-1,243.25,409.64680996856896,303.8266832124355,8.0,218.442,218.442,218.442,1.0
80102-1,214.39820373286767,341.8688832283148,269.6284700803371,11.0,221.70218007143737,221.70218007143737,221.70218007143737,1.0
80104-1,111.95960093607587,222.82188805159615,158.03251968236205,18.0,89.52065301369403,114.99,100.44542088087617,3.0
80105-1,179.87,559.8427929995858,258.94269341517725,19.0,129.99,173.55473692461007,151.77236846230505,2.0
80106-1,59.95,205.646,109.2671789026074,64.0,59.99,59.99,59.99,1.0
80107-1,149.88,258.58323966873763,191.05378387019462,24.0,99.99,99.99,99.99,1.0
80111-1,89.114,257.5216383567166,158.30720137963647,40.0,84.99,84.99,84.99,1.0
8015-1,31.35182344444569,51.4505816882957,40.549302905127895,5.0,11.18588272178616,20.12720392883021,13.874288140276889,12.0
8016-1,104.35284330300834,111.97079801587746,108.1618206594429,2.0,28.0,83.9780985119081,45.21743352942134,5.0
8017-1,215.9955907107,215.9955907107,215.9955907107,1.0,50.0,75.0,65.24716123420579,4.0
8018-1,220.0,264.99,242.495,2.0,54.86569102777995,110.32884892532806,83.92311500686348,9.0
8019-1,274.32845513889976,274.32845513889976,274.32845513889976,1.0,85.0,201.27203928830207,139.05753854268883,14.0
802-1,44.788319206350984,44.788319206350984,44.788319206350984,3.0,5.598539900793873,26.836271905106944,16.217405902950407,4.0
8022-1,27.5,27.5,27.5,1.0,7.390072669047912,17.376486058556743,12.383279363802327,2.0
8028-1,4.467634840833511,32.34948325476716,10.191429081205177,137.0,2.98,5.038685910714486,3.521970714037779,5.0
8031-1,4.025440785766041,48.52142561220034,19.143334925537467,7.0,3.689987386952205,6.15839389087326,4.924190638912732,3.0
8033-1,48.52142561220034,48.52142561220034,48.52142561220034,1.0,3.220352628612833,3.220352628612833,3.220352628612833,1.0
8034-1,110.85109003571868,110.85109003571868,110.85109003571868,1.0,22.33817420416755,22.394159603175492,22.36616690367152,2.0
8035-1,110.85109003571868,110.85109003571868,110.85109003571868,1.0,14.55620374206407,26.836271905106944,22.063046111187504,6.0
8036-1,124.0,149.998,137.98716583994894,3.0,139.9634975198468,139.9634975198468,139.9634975198468,1.0
8037-1,302.32115464286915,324.99524124108433,313.6581979419767,2.0,111.97079801587746,130.33471868436342,121.01844071242319,3.0
8039-1,615.839389087326,893.7748581132414,799.7561865924133,4.0,200.0,379.2554181808152,300.94653810397415,11.0
8040-1,200.0,222.82188805159615,211.41094402579807,2.0,21.55437861805641,83.9780985119081,47.18651145901644,5.0
8041-1,119.95,199.99,162.6320656746054,3.0,48.0,83.9780985119081,69.43594940039638,4.0
8042-1,87.21788369159756,87.21788369159756,87.21788369159756,1.0,36.95036334523956,67.0705080115106,52.010435678375075,2.0
8043-1,951.7517831349584,951.7517831349584,951.7517831349584,1.0,207.1459763293733,289.6438208915115,241.7667872218925,5.0
8044-1,110.85109003571868,110.85109003571868,110.85109003571868,1.0,24.63357556349304,38.62992531547772,29.299025480821268,3.0
8045-1,37.40737222116663,37.40737222116663,37.40737222116663,1.0,8.397809851190809,11.197079801587746,9.65748132886943,4.0
8046-1,49.95,49.95,49.95,1.0,6.703311435849311,15.664714642421258,11.934840613391955,3.0
8048-1,75.58028866071729,170.5620354232769,124.9695806007511,3.0,22.8108311193409,41.42919526587466,29.171425486931952,3.0
8049-1,219.95,219.95,219.95,1.0,88.45693043254319,88.45693043254319,88.45693043254319,1.0
8052-1,279.95,334.7926860674736,305.68794690344754,3.0,67.18247880952647,106.97690042436933,87.91200588219925,3.0
8053-1,289.95,313.5182344444569,301.7341172222284,3.0,110.26548276209564,199.98,155.12274138104783,2.0
8056-1,13.418135952553472,24.139226578643694,18.778681265598582,2.0,4.890884457333528,9.99,7.411991120010054,6.0
8058-1,33.65630241668599,46.9717497676606,40.31402609217329,2.0,9.517517831349585,25.494458309851595,16.078901858836158,10.0
8060-1,44.7771221265494,44.7771221265494,44.7771221265494,2.0,10.917152806548053,33.580042324961646,20.166061788030262,6.0
8065-1,29.11240748412814,29.11240748412814,29.11240748412814,3.0,5.598539900793873,16.795619702381618,10.919500931037291,8.0
8066-1,23.502670503532677,44.788319206350984,37.68937061214435,3.0,4.478831920635098,17.803356884524515,12.01793700202987,7.0
8068-1,139.95,139.95,139.95,1.0,22.394159603175492,32.19160442956477,26.93771064506377,5.0
8069-1,189.0,189.0,189.0,1.0,66.06277082936771,78.37955861111422,72.5160211550161,3.0
8070-1,223.94159603175493,267.61020725794714,245.77590164485105,2.0,99.65401023413094,169.6704032092987,129.20919670584993,7.0
8071-1,99.99,159.95,129.97,2.0,40.0,55.98539900793873,46.92982739701486,4.0
8072-1,5.365640640920848,5.365640640920848,5.365640640920848,1.0,3.918977930555711,7.448123817610345,5.291136643638834,4.0
8075-1,87.33722245238442,134.36495761905294,110.85109003571868,5.0,24.134435702415512,67.1712817297249,44.68704957767035,9.0
8077-1,103.52892106478379,201.54743642857943,152.5381787466816,2.0,55.97420192813714,55.97420192813714,55.97420192813714,1.0
8078-1,145.5620374206407,246.33575563493042,197.7232774479577,4.0,87.21788369159756,128.76641771825908,107.99215070492832,2.0
8079-1,64.05386483144896,78.2,71.12693241572448,2.0,33.580042324961646,33.580042324961646,33.580042324961646,1.0
808-1,27.981502424167775,31.554,29.767751212083887,2.0,5.93767813034391,5.93767813034391,5.93767813034391,1.0
8081-1,140.89042750181144,195.94889652778556,168.41966201479852,2.0,51.0,125.40729377778275,82.19440183333519,6.0
8083-1,39.18977930555711,52.13686672327241,45.66332301441476,2.0,6.5,25.19342955357243,15.887920641925575,15.0
8084-1,31.12496462141187,52.13686672327241,38.78257706132391,11.0,7.073655009100191,22.394159603175492,15.810839790638827,19.0
8085-1,67.18247880952647,73.0,70.09123940476323,2.0,18.62030954402586,38.07007132539834,25.89338695681108,15.0
8086-1,107.03647049351903,107.03647049351903,107.03647049351903,1.0,26.0,50.38685910714486,40.851560712966055,7.0
8087-1,173.30880828279385,180.0,176.65440414139692,2.0,55.98539900793873,137.91106115666008,97.43449945199379,5.0
8088-1,323.59560626588586,700.0,511.79780313294293,2.0,141.51435253459655,201.0993430754793,159.51482005583634,7.0
8089-1,139.9634975198468,226.0,169.9878325066156,3.0,72.0,88.768,81.53486189809716,5.0
8091-1,106.37225811508358,124.0,115.18612905754179,2.0,36.04333670588832,50.38685910714486,44.119448299397334,6.0
8092-1,16.101763143064165,67.18247880952647,50.10261034519841,6.0,10.0,39.18977930555711,22.28395501398312,9.0
8096-1,201.27203928830207,209.0,205.13601964415102,2.0,48.268871404831025,111.97079801587746,76.42737163765361,6.0
8097-1,184.7518167261978,255.0,219.87590836309892,2.0,54.0,134.06622871698622,94.94524700869911,10.0
8099-1,115.0,214.0,179.66666666666666,3.0,65.0,77.86449294024119,71.43224647012059,2.0
8101-1,33.591239404763236,33.591239404763236,33.591239404763236,1.0,20.994524627977025,20.994524627977025,20.994524627977025,1.0
8103-1,67.18247880952647,67.18247880952647,67.18247880952647,1.0,27.936714104961425,27.936714104961425,27.936714104961425,2.0
8107-1,123.16787781746521,123.16787781746521,123.16787781746521,1.0,54.33137428548426,54.33137428548426,54.33137428548426,1.0
8110-1,369.95,461.0388643100803,420.2472160775201,4.0,147.5994954780882,249.0,211.00641258472126,4.0
8120-1,18.47518167261978,18.47518167261978,18.47518167261978,2.0,2.7992699503969365,5.598539900793873,3.82152279448592,7.0
8121-1,13.268539564881479,22.33817420416755,17.803356884524515,2.0,2.7992699503969365,12.411995504099407,5.536966809898271,4.0
8122-1,10.077371821428972,10.077371821428972,10.077371821428972,2.0,1.679561970238162,5.598539900793873,3.9727851780099988,8.0
8128-1,166.82529196385585,258.0,203.02174626288632,6.0,36.054596961112544,100.0,68.02729848055627,2.0
8129-1,257.53283543651816,375.7078066714972,316.6203210540077,2.0,110.73911923770281,167.58278589623276,127.0359669342893,6.0
8130-1,8.957663841270197,8.957663841270197,8.957663841270197,1.0,3.9583501060032744,5.150656708730363,4.415446216477814,4.0
8132-1,10.021386422421031,10.077371821428972,10.049379121925002,2.0,4.6467881176589145,6.438320885912954,5.262454826504163,4.0
8133-1,13.436495761905295,13.436495761905295,13.436495761905295,1.0,3.918977930555711,6.438320885912954,5.3148805458203165,3.0
8134-1,39.18977930555711,39.18977930555711,39.18977930555711,1.0,23.40189678531839,23.40189678531839,23.40189678531839,1.0
8140-1,27.645590030120147,27.645590030120147,27.645590030120147,1.0,14.164305949008499,14.164305949008499,14.164305949008499,1.0
8143-1,218.34305613096106,286.0,253.01026212363814,4.0,55.929413608930794,61.583938908732605,58.7566762588317,2.0
8145-1,615.839389087326,838.6612771389222,752.0182736342363,5.0,235.13867583334266,335.9123940476324,270.2228592116509,3.0
8150-1,21.274451623016716,21.274451623016716,21.274451623016716,1.0,3.0,6.438320885912954,4.383567456972374,5.0
8151-1,10.077371821428972,10.077371821428972,10.077371821428972,1.0,2.4,5.367254381021389,3.6697920999700098,4.0
8153-1,92.3759083630989,92.3759083630989,92.3759083630989,1.0,25.753283543651815,38.62992531547772,31.389418668584437,3.0
8154-1,115.0,115.0,115.0,1.0,77.81970462103483,78.37955861111422,78.09963161607453,2.0
8167-1,44.968592191156546,44.968592191156546,44.968592191156546,1.0,15.0,15.0,15.0,1.0
8183-1,122.04816983730643,122.04816983730643,122.04816983730643,1.0,51.50656708730363,53.3406487588037,52.423607923053666,2.0
8186-1,139.9634975198468,184.0,161.9817487599234,2.0,54.86569102777995,54.86569102777995,54.86569102777995,1.0
8190-1,115.83,115.83,115.83,1.0,41.98904925595405,41.98904925595405,41.98904925595405,1.0
8191-1,211.0,211.0,211.0,1.0,111.85882721786159,167.58278589623276,130.43348011065197,3.0
8193-1,10.077371821428972,22.33817420416755,16.207773012798263,2.0,3.3031385414683854,6.438320885912954,4.674780817162884,4.0
8194-1,12.551926457579864,12.551926457579864,12.551926457579864,1.0,4.389255282222396,6.438320885912954,5.098816819567186,3.0
8199-1,31.521441730479598,31.521441730479598,31.521441730479598,1.0,3.6,8.621751447222564,6.110875723611282,2.0
8201-1,33.545339881383676,43.94393052390103,39.24789275431504,3.0,4.818452620561952,20.060113249067438,13.908312358971441,4.0
8206-1,22.220433137428547,36.495806706290686,29.35811992185962,2.0,11.276459459862062,33.47824920162091,19.38711051106053,4.0
821-1,4.6445487016985965,4.6445487016985965,4.6445487016985965,4.0,2.4573303571935194,2.4573303571935194,2.4573303571935194,1.0
8216-1,29.487867006301116,29.487867006301116,29.487867006301116,1.0,10.734508762042777,20.188105643169294,15.461307202606037,2.0
8223-1,46.96347583393715,46.96347583393715,46.96347583393715,1.0,26.836271905106944,26.836271905106944,26.836271905106944,2.0
8229-1,53.67254381021389,53.67254381021389,53.67254381021389,1.0,15.0,41.56374691240737,28.281873456203684,2.0
8230-1,65.98,65.98,65.98,1.0,25.0,39.18977930555711,28.794122293709098,6.0
8242-1,51.56255248631157,51.56255248631157,51.56255248631157,1.0,32.471531424604464,32.471531424604464,32.471531424604464,1.0
8258-1,495.95,549.95,522.95,2.0,181.3926927857215,399.0,259.86824116270475,4.0
8263-1,335.9123940476324,335.9123940476324,335.9123940476324,1.0,64.37,169.99,105.83542697377766,4.0
8264-1,156.75911722222844,246.33575563493042,187.76121821428973,5.0,81.73868255159054,102.66938382469851,91.32823492966368,3.0
8265-1,279.9269950396936,284.991,282.4589975198468,2.0,78.37955861111422,110.85109003571868,95.5484143068821,3.0
8268-1,84.985835694051,84.985835694051,84.985835694051,1.0,7.2,27.992699503969366,20.315327682540396,3.0
8273-1,134.36495761905294,143.339,138.85197880952649,2.0,50.38685910714486,111.72185726415518,72.69803845974626,3.0
8275-1,629.7573592806996,671.8247880952648,650.7910736879821,2.0,155.42666472583952,279.9157979598921,202.65818674489694,6.0
8279-1,95.00285008550256,95.00285008550256,95.00285008550256,1.0,44.788319206350984,44.788319206350984,44.788319206350984,1.0
8281-1,47.86751615178761,47.86751615178761,47.86751615178761,1.0,19.31496265773886,20.602626834921452,19.958794746330156,2.0
